Taxon	Scaffold	IsPartial	Gene1	Gene2	Sep	Code	Strand1	Strand2	Type1	Type2	MOGScore	COGSim	ExprSim	GOScore
511145	7023	0	1936496	15539	189	Divergent	-	+	7	1	0		-0.105	
511145	7023	0	15539	3446176	11	Convergent	+	-	1	6	0		0.141	
511145	7023	0	3446176	15540	171	Divergent	-	+	6	1	0		0.201	
511145	7023	0	15540	1936500	72	Convergent	+	-	1	1	0		0.374	
511145	7023	0	1936500	15541	-109	Same	-	-	1	1	0		0.813	
511145	7023	0	15541	1936501	-10	Divergent	-	+	1	6	0		0.628	
511145	7023	0	1936501	15542	296	Same	+	+	6	1	0		0.313	
511145	7023	0	15542	15543	38	Convergent	+	-	1	1	0.3	N	0.340	1.000
511145	7023	0	15543	15544	217	Divergent	-	+	1	1	0		0.345	
511145	7023	0	15544	15545	225	Same	+	+	1	1	0		-0.030	
511145	7023	0	15545	15547	140	Same	+	+	1	1	0.02564		-0.098	
511145	7023	0	15547	15548	63	Same	+	+	1	1	0.02564		0.508	
511145	7023	0	15548	15549	-8	Convergent	+	-	1	1	0.77778		0.613	1.000
511145	7023	0	15549	15550	124	Divergent	-	+	1	1	0.175		0.194	1.000
511145	7023	0	15550	15551	-3	Same	+	+	1	1	0.175		0.495	1.000
511145	7023	0	15551	15552	302	Same	+	+	1	1	0.08824		0.161	
511145	7023	0	15552	1936505	93	Convergent	+	-	1	7	0		0.226	
511145	7023	0	1936505	15553	68	Divergent	-	+	7	1	0		0.387	
511145	7023	0	15553	15554	40	Convergent	+	-	1	1	0	N	-0.196	
511145	7023	0	15554	15555	92	Divergent	-	+	1	1	0		0.203	0.023
511145	7023	0	15555	15556	73	Same	+	+	1	1	0		0.223	1.000
511145	7023	0	15556	15557	92	Convergent	+	-	1	1	0		0.179	
511145	7023	0	15557	15558	222	Divergent	-	+	1	1	0		0.077	
511145	7023	0	15558	15559	46	Same	+	+	1	1	0.14286		0.559	
511145	7023	0	15559	15560	79	Same	+	+	1	1	0		0.413	1.000
511145	7023	0	15560	15561	245	Same	+	+	1	1	0	Y	0.035	1.000
511145	7023	0	15561	15562	18	Same	+	+	1	1	0.6087	Y	0.849	0.061
511145	7023	0	15562	15563	1	Same	+	+	1	1	0.64286	Y	0.697	0.061
511145	7023	0	15563	15564	-10	Same	+	+	1	1	0.82051	Y	0.642	0.061
511145	7023	0	15564	15565	22	Same	+	+	1	1	0.21622	N	0.859	1.000
511145	7023	0	15565	3446177	97	Convergent	+	-	1	1	0.16667		0.528	
511145	7023	0	3446177	15566	195	Divergent	-	+	1	1	0.33333		-0.159	
511145	7023	0	15566	15567	86	Same	+	+	1	1	0		0.197	
511145	7023	0	15567	15568	1	Convergent	+	-	1	1	0.09524		0.271	
511145	7023	0	15568	15569	-3	Same	-	-	1	1	0.07042		0.496	
511145	7023	0	15569	15570	181	Divergent	-	+	1	1	0.01408		0.150	1.000
511145	7023	0	15570	15571	198	Same	+	+	1	1	0		0.456	1.000
511145	7023	0	15571	15572	36	Convergent	+	-	1	1	0	N	0.242	1.000
511145	7023	0	15572	15573	242	Divergent	-	+	1	1	0		0.217	
511145	7023	0	15573	15574	113	Convergent	+	-	1	1	0.125		0.110	
511145	7023	0	15574	15575	267	Divergent	-	+	1	1	0	N	0.103	1.000
511145	7023	0	15575	15576	76	Same	+	+	1	1	0		0.291	
511145	7023	0	15576	15577	750	Same	+	+	1	7	0		0.311	
511145	7023	0	15577	15578	-16	Same	+	+	7	1	0		0.220	
511145	7023	0	15578	15580	182	Same	+	+	1	7	0		0.435	
511145	7023	0	15580	15581	177	Same	+	+	7	1	0		0.300	
511145	7023	0	15581	15582	100	Same	+	+	1	1	0		-0.136	1.000
511145	7023	0	15582	15583	-3	Convergent	+	-	1	1	0.03704		-0.029	1.000
511145	7023	0	15583	15584	173	Divergent	-	+	1	1	0.03704		0.472	1.000
511145	7023	0	15584	15585	96	Convergent	+	-	1	1	0		0.182	1.000
511145	7023	0	15585	15586	79	Same	-	-	1	1	0		0.062	1.000
511145	7023	0	15586	15587	-3	Same	-	-	1	1	0.42857	Y	0.631	0.004
511145	7023	0	15587	15588	0	Same	-	-	1	1	0.71429	Y	0.732	0.004
511145	7023	0	15588	15589	-3	Same	-	-	1	1	0.83333	Y	0.638	0.001
511145	7023	0	15589	15590	82	Same	-	-	1	1	0.55556	N	0.557	1.000
511145	7023	0	15590	15591	324	Same	-	-	1	1	0		0.310	
511145	7023	0	15591	15592	39	Same	-	-	1	7	0		0.604	
511145	7023	0	15592	15593	3	Same	-	-	7	7	0		0.073	
511145	7023	0	15593	15594	260	Same	-	-	7	1	0		-0.038	
511145	7023	0	15594	15595	232	Divergent	-	+	1	1	0		-0.089	
511145	7023	0	15595	15596	13	Same	+	+	1	1	0.42857	Y	0.614	0.002
511145	7023	0	15596	15597	-7	Same	+	+	1	1	0.33333	Y	0.554	0.002
511145	7023	0	15597	15598	407	Convergent	+	-	1	1	0		0.090	1.000
511145	7023	0	15598	15599	146	Same	-	-	1	1	0		0.538	1.000
511145	7023	0	15599	15600	134	Same	-	-	1	1	0		-0.233	1.000
511145	7023	0	15600	15601	157	Same	-	-	1	1	0.75		-0.157	1.000
511145	7023	0	15601	15602	102	Same	-	-	1	1	0.57143		0.601	
511145	7023	0	15602	15603	345	Divergent	-	+	1	1	0		0.566	
511145	7023	0	15603	15604	56	Convergent	+	-	1	1	0.01053	N	0.515	1.000
511145	7023	0	15604	15605	-7	Same	-	-	1	1	0.21875	Y	0.444	0.002
511145	7023	0	15605	15606	-3	Same	-	-	1	1	0.33333	Y	0.602	1.000
511145	7023	0	15606	15607	-3	Same	-	-	1	1	0.14286	Y	0.587	0.061
511145	7023	0	15607	15608	2	Same	-	-	1	1	0.09091	Y	0.501	0.061
511145	7023	0	15608	15609	14	Same	-	-	1	1	0.09091	N	0.724	1.000
511145	7023	0	15609	15610	258	Same	-	-	1	1	0	N	0.318	1.000
511145	7023	0	15610	15611	25	Same	-	-	1	1	0.13043	Y	0.455	0.005
511145	7023	0	15611	15612	364	Same	-	-	1	1	0		0.240	1.000
511145	7023	0	15612	15613	131	Same	-	-	1	1	0		0.197	1.000
511145	7023	0	15613	15614	156	Same	-	-	1	1	0.10256	Y	0.913	1.000
511145	7023	0	15614	15615	362	Same	-	-	1	1	0		0.148	1.000
511145	7023	0	15615	15616	45	Same	-	-	1	1	0.16667		0.680	1.000
511145	7023	0	15616	15617	38	Same	-	-	1	1	0		0.426	0.072
511145	7023	0	15617	15618	291	Same	-	-	1	1	0		0.304	1.000
511145	7023	0	15618	15619	52	Same	-	-	1	1	0.6		0.402	1.000
511145	7023	0	15619	15620	402	Same	-	-	1	1	0	N	0.315	1.000
511145	7023	0	15620	5752727	75	Same	-	-	1	1	0		0.025	
511145	7023	0	5752727	15622	248	Same	-	-	1	1	0		-0.039	
511145	7023	0	15622	15623	334	Same	-	-	1	1	0		0.272	1.000
511145	7023	0	15623	15624	59	Same	-	-	1	1	0		0.472	0.009
511145	7023	0	15624	15625	13	Same	-	-	1	1	0	Y	0.599	0.009
511145	7023	0	15625	15626	14	Same	-	-	1	7	0		0.647	
511145	7023	0	15626	15627	255	Same	-	-	7	7	0		0.423	
511145	7023	0	15627	15628	318	Same	-	-	7	1	0		0.266	
511145	7023	0	15628	15629	0	Same	-	-	1	1	0.675		0.344	
511145	7023	0	15629	7497349	223	Same	-	-	1	7	0			
511145	7023	0	7497349	15632	531	Same	-	-	7	1	0			
511145	7023	0	15632	15633	79	Same	-	-	1	1	0	N	0.819	1.000
511145	7023	0	15633	15634	249	Divergent	-	+	1	1	0.2	N	0.742	1.000
511145	7023	0	15634	15635	-6	Same	+	+	1	1	0.81818	Y	0.693	1.000
511145	7023	0	15635	15636	0	Same	+	+	1	1	0.78788	Y	0.710	0.061
511145	7023	0	15636	15637	12	Same	+	+	1	1	0.84375	Y	0.834	
511145	7023	0	15637	15638	27	Same	+	+	1	1	0	Y	0.834	
511145	7023	0	15638	15639	24	Same	+	+	1	1	0		0.777	1.000
511145	7023	0	15639	15640	57	Same	+	+	1	1	0		0.729	1.000
511145	7023	0	15640	15641	4	Convergent	+	-	1	1	0.01136		0.004	
511145	7023	0	15641	1936527	207	Same	-	-	1	1	0.14286		-0.222	
511145	7023	0	1936527	15643	227	Same	-	-	1	1	0	N	0.342	1.000
511145	7023	0	15643	15644	112	Same	-	-	1	1	0.09804		0.142	
511145	7023	0	15644	15645	0	Same	-	-	1	1	0.03743		0.601	
511145	7023	0	15645	15646	64	Same	-	-	1	1	0	N	0.110	1.000
511145	7023	0	15646	15647	101	Divergent	-	+	1	1	0	N	0.342	1.000
511145	7023	0	15647	15648	78	Same	+	+	1	1	0		0.377	
511145	7023	0	15648	15649	150	Same	+	+	1	1	0		0.273	
511145	7023	0	15649	15650	25	Convergent	+	-	1	1	0.04054	N	0.349	
511145	7023	0	15650	15651	212	Divergent	-	+	1	1	0	N	0.186	
511145	7023	0	15651	15652	20	Same	+	+	1	1	0.66667	Y	0.657	0.048
511145	7023	0	15652	15653	32	Same	+	+	1	1	0		0.569	
511145	7023	0	15653	15654	31	Convergent	+	-	1	1	0		0.051	
511145	7023	0	15654	15655	195	Divergent	-	+	1	1	0.15385		0.404	
511145	7023	0	15655	3446178	127	Same	+	+	1	1	0.07692		0.137	
511145	7023	0	3446178	10279118	76	Convergent	+	-	1	6	0			
511145	7023	0	10279118	15656	46	Same	-	-	6	1	0			
511145	7023	0	15656	15658	255	Same	-	-	1	1	0		0.203	
511145	7023	0	15658	15659	276	Divergent	-	+	1	1	0		0.597	
511145	7023	0	15659	15660	44	Convergent	+	-	1	1	0		0.133	
511145	7023	0	15660	15661	137	Divergent	-	+	1	1	0.04706		0.483	1.000
511145	7023	0	15661	15662	89	Same	+	+	1	1	0		0.008	1.000
511145	7023	0	15662	15663	177	Same	+	+	1	1	0		0.143	
511145	7023	0	15663	15664	35	Convergent	+	-	1	1	0.5		0.193	
511145	7023	0	15664	3446180	89	Same	-	-	1	7	0		0.681	
511145	7023	0	3446180	15666	754	Divergent	-	+	7	1	0			
511145	7023	0	15666	15667	317	Same	+	+	1	1	0		0.661	
511145	7023	0	15667	15668	98	Convergent	+	-	1	1	0		0.638	
511145	7023	0	15668	15669	0	Same	-	-	1	1	0		0.507	
511145	7023	0	15669	15670	-7	Same	-	-	1	7	0		0.598	
511145	7023	0	15670	1936532	389	Divergent	-	+	7	1	0			
511145	7023	0	1936532	15671	58	Same	+	+	1	1	0		0.732	
511145	7023	0	15671	15672	152	Convergent	+	-	1	1	0		-0.054	
511145	7023	0	15672	15673	172	Same	-	-	1	1	0		0.021	
511145	7023	0	15673	15674	346	Same	-	-	1	1	0		0.673	
511145	7023	0	15674	15675	363	Same	-	-	1	1	0		0.291	
511145	7023	0	15675	7497350	-304	Same	-	-	1	1	0			
511145	7023	0	7497350	15676	190	Same	-	-	1	1	0			
511145	7023	0	15676	15677	-3	Same	-	-	1	1	0		0.531	
511145	7023	0	15677	15678	5	Same	-	-	1	1	0		0.437	
511145	7023	0	15678	15679	754	Same	-	-	1	1	0		0.168	
511145	7023	0	15679	15680	301	Divergent	-	+	1	1	0	Y	0.630	0.063
511145	7023	0	15680	15681	422	Convergent	+	-	1	1	0		0.025	0.063
511145	7023	0	15681	15682	14	Same	-	-	1	1	0		0.339	
511145	7023	0	15682	15683	347	Same	-	-	1	1	0		0.467	
511145	7023	0	15683	15684	217	Same	-	-	1	1	0		0.288	
511145	7023	0	15684	15685	72	Same	-	-	1	1	0		0.617	
511145	7023	0	15685	15686	0	Same	-	-	1	1	0	N	0.879	
511145	7023	0	15686	15687	25	Divergent	-	+	1	1	0		0.296	
511145	7023	0	15687	15688	203	Same	+	+	1	1	0		0.225	
511145	7023	0	15688	15689	437	Convergent	+	-	1	7	0		0.175	
511145	7023	0	15689	15690	2	Same	-	-	7	7	0		0.318	
511145	7023	0	15690	15691	-16	Same	-	-	7	1	0		0.480	
511145	7023	0	15691	15692	84	Divergent	-	+	1	1	0.66667		0.007	1.000
511145	7023	0	15692	15693	167	Same	+	+	1	1	0		0.129	
511145	7023	0	15693	15694	2	Same	+	+	1	1	0		0.386	
511145	7023	0	15694	15695	30	Same	+	+	1	1	0		0.385	
511145	7023	0	15695	1936540	341	Same	+	+	1	6	0		0.303	
511145	7023	0	1936540	15696	175	Same	+	+	6	1	0		0.353	
511145	7023	0	15696	15697	-3	Same	+	+	1	1	0		0.542	
511145	7023	0	15697	15698	93	Same	+	+	1	7	0		0.480	
511145	7023	0	15698	15699	3	Same	+	+	7	7	0		0.297	
511145	7023	0	15699	15700	14	Same	+	+	7	7	0		0.127	
511145	7023	0	15700	15701	188	Convergent	+	-	7	1	0		0.436	
511145	7023	0	15701	15702	12	Same	-	-	1	1	0.04878	N	0.633	1.000
511145	7023	0	15702	15703	206	Same	-	-	1	1	0.01961		0.247	
511145	7023	0	15703	15704	135	Divergent	-	+	1	1	0.10784		-0.144	
511145	7023	0	15704	15705	35	Same	+	+	1	1	0.05479		0.769	
511145	7023	0	15705	15706	3	Convergent	+	-	1	1	0.05479		0.115	
511145	7023	0	15706	15707	108	Divergent	-	+	1	1	0.26087		0.435	
511145	7023	0	15707	15708	199	Same	+	+	1	1	0.30435		0.267	
511145	7023	0	15708	15709	61	Same	+	+	1	1	0.23077	Y	0.709	0.001
511145	7023	0	15709	15710	11	Same	+	+	1	1	0.66667	Y	0.779	0.059
511145	7023	0	15710	15711	2	Same	+	+	1	1	0.33333		0.562	1.000
511145	7023	0	15711	15712	43	Same	+	+	1	1	0.125		0.399	1.000
511145	7023	0	15712	15713	195	Same	+	+	1	1	0.07895		0.069	1.000
511145	7023	0	15713	15714	-47	Convergent	+	-	1	1	0.23684	N	0.205	1.000
511145	7023	0	15714	15715	125	Same	-	-	1	1	0.45455	N	0.280	1.000
511145	7023	0	15715	15716	135	Same	-	-	1	1	0.40816	Y	0.089	1.000
511145	7023	0	15716	15717	107	Divergent	-	+	1	1	0.16972	N	0.159	1.000
511145	7023	0	15717	15718	424	Same	+	+	1	1	0		0.231	
511145	7023	0	15718	3446181	93	Same	+	+	1	1	0		0.838	
511145	7023	0	3446181	15719	100	Same	+	+	1	1	0		0.564	
511145	7023	0	15719	15720	39	Convergent	+	-	1	1	0.09836	N	0.241	1.000
511145	7023	0	15720	15721	-13	Same	-	-	1	1	0.86885	Y	0.742	0.088
511145	7023	0	15721	15722	412	Divergent	-	+	1	1	0		0.181	
511145	7023	0	15722	15723	25	Convergent	+	-	1	1	0.01796		0.520	
511145	7023	0	15723	15724	11	Same	-	-	1	1	0.7449	Y	0.853	0.001
511145	7023	0	15724	15725	524	Divergent	-	+	1	1	0		0.594	
511145	7023	0	15725	15726	186	Same	+	+	1	1	0.14286		-0.320	
511145	7023	0	15726	15727	37	Same	+	+	1	1	0.14	N	0.508	1.000
511145	7023	0	15727	15728	-3	Convergent	+	-	1	1	0.12		0.356	
511145	7023	0	15728	15729	129	Divergent	-	+	1	1	0.08434		0.234	
511145	7023	0	15729	15730	4	Same	+	+	1	1	0.18072	Y	0.664	1.000
511145	7023	0	15730	15731	76	Same	+	+	1	1	0.2		0.357	1.000
511145	7023	0	15731	15732	-3	Convergent	+	-	1	1	0.03826		0.399	1.000
511145	7023	0	15732	15733	143	Same	-	-	1	1	0	Y	0.633	0.001
511145	7023	0	15733	15734	199	Divergent	-	+	1	1	0	N	0.135	1.000
511145	7023	0	15734	15735	101	Same	+	+	1	1	0.77778		0.137	
511145	7023	0	15735	15736	226	Convergent	+	-	1	1	0		-0.167	
511145	7023	0	15736	15737	39	Same	-	-	1	1	0.375		0.319	1.000
511145	7023	0	15737	15738	-3	Same	-	-	1	1	0.23529	Y	0.309	1.000
511145	7023	0	15738	15739	391	Same	-	-	1	1	0	N	0.188	1.000
511145	7023	0	15739	15740	221	Same	-	-	1	1	0	N	0.108	1.000
511145	7023	0	15740	15741	112	Same	-	-	1	1	0	N	0.111	1.000
511145	7023	0	15741	15742	175	Divergent	-	+	1	1	0.17647	N	0.396	1.000
511145	7023	0	15742	15743	10	Same	+	+	1	1	0.53125	N	0.312	1.000
511145	7023	0	15743	15744	104	Same	+	+	1	1	0.13208	N	0.177	1.000
511145	7023	0	15744	15745	34	Convergent	+	-	1	1	0.15094		0.081	1.000
511145	7023	0	15745	1936552	243	Divergent	-	+	1	1	0.13793		-0.041	
511145	7023	0	1936552	15746	273	Same	+	+	1	1	0		0.576	
511145	7023	0	15746	15747	86	Same	+	+	1	1	0.12		0.572	
511145	7023	0	15747	15748	77	Same	+	+	1	1	0.14844		0.699	
511145	7023	0	15748	15749	0	Same	+	+	1	1	0.56422	Y	0.800	0.059
511145	7023	0	15749	15750	-7	Same	+	+	1	1	0.5367	Y	0.672	0.019
511145	7023	0	15750	15751	1	Same	+	+	1	1	0.81395	Y	0.677	0.059
511145	7023	0	15751	15752	4	Same	+	+	1	1	0.92366	Y	0.616	0.059
511145	7023	0	15752	15753	4	Same	+	+	1	1	0.9084	Y	0.615	0.059
511145	7023	0	15753	15754	0	Same	+	+	1	1	0.10909	N	0.630	1.000
511145	7023	0	15754	15755	611	Same	+	+	1	1	0	N	0.226	1.000
511145	7023	0	15755	15756	106	Same	+	+	1	1	0.34375	N	-0.259	1.000
511145	7023	0	15756	15757	44	Convergent	+	-	1	1	0.31884	N	-0.127	1.000
511145	7023	0	15757	15758	59	Same	-	-	1	1	0.04141	N	0.531	1.000
511145	7023	0	15758	15759	129	Same	-	-	1	1	0.05383	N	0.606	1.000
511145	7023	0	15759	15760	59	Same	-	-	1	1	0.03376		0.151	
511145	7023	0	15760	15761	98	Same	-	-	1	1	0.03426		0.211	
511145	7023	0	15761	1936555	274	Divergent	-	+	1	1	0	N	0.170	
511145	7023	0	1936555	15763	47	Convergent	+	-	1	1	0	N	0.286	1.000
511145	7023	0	15763	15764	201	Divergent	-	+	1	1	0		-0.066	
511145	7023	0	15764	15765	3	Same	+	+	1	1	0.41176		0.374	
511145	7023	0	15765	15766	0	Same	+	+	1	1	0		0.483	
511145	7023	0	15766	15767	1	Convergent	+	-	1	1	0		0.092	
511145	7023	0	15767	1936558	81	Same	-	-	1	1	0.03279		0.579	1.000
511145	7023	0	1936558	15769	49	Same	-	-	1	1	0.04508		0.528	
511145	7023	0	15769	15770	103	Divergent	-	+	1	1	0.05102		0.076	
511145	7023	0	15770	15771	37	Same	+	+	1	1	0.3617	N	0.449	1.000
511145	7023	0	15771	15772	81	Same	+	+	1	1	0.0566	N	0.425	1.000
511145	7023	0	15772	15773	103	Same	+	+	1	1	0.13551	N	0.223	1.000
511145	7023	0	15773	15774	93	Same	+	+	1	1	0		0.205	0.013
511145	7023	0	15774	15775	51	Convergent	+	-	1	1	0		-0.031	1.000
511145	7023	0	15775	15776	334	Divergent	-	+	1	1	0	N	0.219	1.000
511145	7023	0	15776	15777	128	Same	+	+	1	1	0.01542	N	0.055	1.000
511145	7023	0	15777	15778	162	Convergent	+	-	1	1	0.01322	N	-0.123	1.000
511145	7023	0	15778	3446182	166	Same	-	-	1	1	0		0.313	
511145	7023	0	3446182	15779	299	Divergent	-	+	1	1	0		0.094	
511145	7023	0	15779	15780	-3	Convergent	+	-	1	1	0.33333	Y	-0.076	0.057
511145	7023	0	15780	1936561	113	Divergent	-	+	1	1	0.86792	N	0.092	1.000
511145	7023	0	1936561	15782	291	Same	+	+	1	1	0	N	0.126	1.000
511145	7023	0	15782	15783	40	Convergent	+	-	1	1	0.00214	N	0.197	1.000
511145	7023	0	15783	1936562	215	Divergent	-	+	1	1	0.02567	N	0.182	1.000
511145	7023	0	1936562	15785	41	Convergent	+	-	1	1	0	N	0.207	
511145	7023	0	15785	1936563	308	Divergent	-	+	1	5	0		-0.184	
511145	7023	0	1936563	1936564	5	Same	+	+	5	5	0		0.848	
511145	7023	0	1936564	15786	108	Same	+	+	5	1	0		0.092	
511145	7023	0	15786	15787	126	Same	+	+	1	1	0		0.194	
511145	7023	0	15787	15788	12	Convergent	+	-	1	1	0		0.535	
511145	7023	0	15788	15789	4	Same	-	-	1	1	0.22222		0.537	
511145	7023	0	15789	15790	-3	Same	-	-	1	1	0.44444	Y	0.518	0.059
511145	7023	0	15790	15791	64	Same	-	-	1	1	0.23529		0.280	
511145	7023	0	15791	15792	4	Same	-	-	1	1	0.45833		0.483	
511145	7023	0	15792	15793	21	Same	-	-	1	1	0.6	Y	0.480	0.019
511145	7023	0	15793	15794	455	Same	-	-	1	1	0		0.099	
511145	7023	0	15794	15795	557	Divergent	-	+	1	1	0		0.108	
511145	7023	0	15795	15796	311	Same	+	+	1	1	0	N	0.258	1.000
511145	7023	0	15796	15797	64	Convergent	+	-	1	1	0.03226		0.178	1.000
511145	7023	0	15797	15798	149	Same	-	-	1	1	0.06897		0.628	
511145	7023	0	15798	15799	13	Same	-	-	1	1	0.18301		0.870	
511145	7023	0	15799	15800	-3	Same	-	-	1	1	0.19279	N	0.921	1.000
511145	7023	0	15800	15801	-25	Same	-	-	1	1	0.48226	Y	0.928	1.000
511145	7023	0	15801	15802	10	Same	-	-	1	1	0.46649	Y	0.872	1.000
511145	7023	0	15802	15803	9	Same	-	-	1	1	0.04136		0.867	
511145	7023	0	15803	1936567	327	Same	-	-	1	6	0		0.269	
511145	7023	0	1936567	15804	154	Same	-	-	6	1	0		0.762	
511145	7023	0	15804	15805	100	Same	-	-	1	1	0.03226		0.290	
511145	7023	0	15805	15806	-3	Same	-	-	1	1	0.12903	N	0.774	
511145	7023	0	15806	15807	389	Divergent	-	+	1	1	0.02532		0.239	
511145	7023	0	15807	1936568	186	Same	+	+	1	6	0		0.486	
511145	7023	0	1936568	15808	138	Same	+	+	6	1	0		0.783	
511145	7023	0	15808	15809	100	Same	+	+	1	1	0.09524		0.443	1.000
511145	7023	0	15809	15810	227	Same	+	+	1	1	0	Y	0.429	0.060
511145	7023	0	15810	15811	12	Same	+	+	1	1	0.08163	N	0.336	1.000
511145	7023	0	15811	15812	31	Same	+	+	1	1	0.1125	Y	0.265	1.000
511145	7023	0	15812	15813	143	Same	+	+	1	1	0.01875	N	0.067	1.000
511145	7023	0	15813	15814	14	Same	+	+	1	1	0.5	Y	0.543	1.000
511145	7023	0	15814	15815	43	Convergent	+	-	1	1	0.375	N	0.371	1.000
511145	7023	0	15815	15816	316	Divergent	-	+	1	1	0	N	0.309	1.000
511145	7023	0	15816	15817	20	Same	+	+	1	1	1	Y	0.389	0.019
511145	7023	0	15817	15818	56	Same	+	+	1	1	1	Y	0.154	0.059
511145	7023	0	15818	15819	-3	Same	+	+	1	1	0.4	Y	0.228	0.059
511145	7023	0	15819	15820	57	Same	+	+	1	1	0.08	N	0.373	1.000
511145	7023	0	15820	15821	57	Convergent	+	-	1	1	0.00735	N	0.086	1.000
511145	7023	0	15821	15822	333	Divergent	-	+	1	1	0.34191		0.416	1.000
511145	7023	0	15822	15823	157	Same	+	+	1	1	0.16489		0.317	1.000
511145	7023	0	15823	15824	132	Same	+	+	1	1	0.05385	N	0.306	
511145	7023	0	15824	15825	4	Convergent	+	-	1	1	0.01114		0.445	
511145	7023	0	15825	15826	63	Same	-	-	1	1	0.03064		0.097	
511145	7023	0	15826	15827	247	Same	-	-	1	1	0	N	0.265	
511145	7023	0	15827	15828	78	Same	-	-	1	1	0	N	0.204	
511145	7023	0	15828	15829	0	Same	-	-	1	1	0	N	0.630	1.000
511145	7023	0	15829	15830	63	Same	-	-	1	1	0.08434	N	-0.177	1.000
511145	7023	0	15830	15831	101	Same	-	-	1	1	0.0232	N	-0.390	1.000
511145	7023	0	15831	15832	5	Same	-	-	1	1	0.20838	N	0.425	1.000
511145	7023	0	15832	15833	15	Same	-	-	1	1	0.57368	Y	0.610	0.001
511145	7023	0	15833	15834	284	Same	-	-	1	1	0		0.113	
511145	7023	0	15834	15835	123	Same	-	-	1	1	0		0.230	
511145	7023	0	15835	15836	53	Same	-	-	1	1	0.92821	Y	0.916	0.013
511145	7023	0	15836	15837	97	Same	-	-	1	1	0.65166	Y	0.781	1.000
511145	7023	0	15837	15838	4	Same	-	-	1	1	0.18591	Y	0.465	1.000
511145	7023	0	15838	1936574	524	Divergent	-	+	1	7	0		-0.459	
511145	7023	0	1936574	1936577	172	Same	+	+	7	1	0		0.398	
511145	7023	0	1936577	15840	53	Convergent	+	-	1	1	0		0.167	
511145	7023	0	15840	15841	287	Divergent	-	+	1	1	0	N	-0.344	
511145	7023	0	15841	15842	101	Same	+	+	1	1	0		0.775	
511145	7023	0	15842	15843	106	Same	+	+	1	1	0		0.794	
511145	7023	0	15843	15844	41	Convergent	+	-	1	1	0.14634		0.465	
511145	7023	0	15844	15845	147	Divergent	-	+	1	1	0.2381		0.280	
511145	7023	0	15845	15846	163	Same	+	+	1	1	0.06838		0.106	
511145	7023	0	15846	15847	133	Same	+	+	1	1	0.10227		-0.139	
511145	7023	0	15847	15848	4	Convergent	+	-	1	1	0		0.326	
511145	7023	0	15848	15849	289	Same	-	-	1	1	0		0.273	
511145	7023	0	15849	1936580	204	Divergent	-	+	1	1	0.04808		0.163	
511145	7023	0	1936580	15851	258	Convergent	+	-	1	1	0.02885		0.148	1.000
511145	7023	0	15851	15852	13	Same	-	-	1	1	0.42857		0.438	0.020
511145	7023	0	15852	15853	105	Same	-	-	1	1	0.625	N	0.486	1.000
511145	7023	0	15853	15854	8	Same	-	-	1	1	0.72727	N	0.328	1.000
511145	7023	0	15854	15855	51	Same	-	-	1	1	0.83333	Y	0.240	0.012
511145	7023	0	15855	15856	85	Same	-	-	1	1	0.5	Y	0.405	0.012
511145	7023	0	15856	15857	299	Same	-	-	1	1	0		0.254	1.000
511145	7023	0	15857	15858	202	Divergent	-	+	1	1	0		0.143	1.000
511145	7023	0	15858	15859	230	Same	+	+	1	1	0.01003	N	-0.063	1.000
511145	7023	0	15859	15860	-40	Convergent	+	-	1	1	0		0.154	
511145	7023	0	15860	15861	203	Same	-	-	1	1	0.02778		0.116	
511145	7023	0	15861	15862	330	Same	-	-	1	1	0	N	0.400	
511145	7023	0	15862	15863	-7	Same	-	-	1	1	0.12613	Y	0.824	1.000
511145	7023	0	15863	15864	-3	Same	-	-	1	1	0.30631	N	0.902	1.000
511145	7023	0	15864	15865	-3	Same	-	-	1	1	0.17949	N	0.884	1.000
511145	7023	0	15865	15866	-3	Same	-	-	1	1	0.625	Y	0.902	1.000
511145	7023	0	15866	15867	446	Divergent	-	+	1	1	0	N	-0.056	1.000
511145	7023	0	15867	15868	167	Same	+	+	1	1	0.016		-0.021	
511145	7023	0	15868	15869	5	Same	+	+	1	1	0.08333		0.618	
511145	7023	0	15869	15870	15	Same	+	+	1	1	0.17391		0.587	
511145	7023	0	15870	15871	0	Same	+	+	1	1	0.08696		0.409	
511145	7023	0	15871	15872	10	Same	+	+	1	1	0.03175		0.468	
511145	7023	0	15872	15873	-27	Same	+	+	1	1	0.62651		0.395	0.059
511145	7023	0	15873	15874	0	Same	+	+	1	1	0.60241		0.390	1.000
511145	7023	0	15874	15875	67	Same	+	+	1	1	0.11111		0.430	1.000
511145	7023	0	15875	15876	9	Convergent	+	-	1	1	0.08974	N	0.168	1.000
511145	7023	0	15876	15877	87	Divergent	-	+	1	1	0.02564	N	0.148	1.000
511145	7023	0	15877	15878	-34	Convergent	+	-	1	1	0.32353		0.216	
511145	7023	0	15878	15879	236	Divergent	-	+	1	1	0		0.137	
511145	7023	0	15879	15880	117	Convergent	+	-	1	1	0		0.311	
511145	7023	0	15880	15881	128	Same	-	-	1	1	0		0.063	
511145	7023	0	15881	15882	5	Same	-	-	1	1	0.04121	N	0.575	1.000
511145	7023	0	15882	15883	117	Same	-	-	1	1	0.03297	N	0.652	1.000
511145	7023	0	15883	15884	161	Divergent	-	+	1	1	0.05411	N	0.174	1.000
